id,ANYO_CONSTRUCCION,CODIGO_POSTAL,USO_EDIFICIO,MUNICIPIO,PROVINCIA,TIPO_REGISTRO,FICHERO_ORIGEN,CONSUMO_EP_VALOR
26866,2007.0,12596.0,VIVIENDA INDIVIDUAL,DESCONOCIDO,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,101
22224,2005.0,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),VALENCIA,NUEVO,certificacion-energetica-de-edificios-en-valencia.csv,159
7966,,3182.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,248
13533,1966.0,3013.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,227
31875,1950.0,46010.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,97
13255,1977.0,12002.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,132
10524,1994.0,3690.0,VIVIENDA INDIVIDUAL,SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,190
18971,2009.0,3008.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,168
1309,1959.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,195
1,2005.0,46024.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,43
17669,1978.0,3730.0,VIVIENDA/S UNIFAMILIAR,JÁVEA/XÀBIA,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,222
25506,2008.0,46717.0,VIVIENDA INDIVIDUAL,FONT D'EN CARRÒS (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,99
27806,1981.0,12560.0,OTROS,BENICASIM/BENICÀSSIM,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,215
18603,,46183.0,VIVIENDA INDIVIDUAL,ELIANA (L'),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,163
16844,2007.0,123,VIVIENDA INDIVIDUAL,BENIFAIÓ,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,133
41849,1970.0,3502.0,VIVIENDA INDIVIDUAL,BENIDORM,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,200
8449,,3189.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,194
17215,1968.0,3010.0,,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,223
27930,1958.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,129
2388,2008.0,46520.0,VIVIENDA INDIVIDUAL,???,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,121
2836,2007.0,46540.0,VIVIENDA INDIVIDUAL,PUIG,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,129
8557,1976.0,46710.0,VIVIENDA INDIVIDUAL,DAIMÚS,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,190
38538,1986.0,3183.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,203
12577,2007.0,3005.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,195
37563,1993.0,3007.0,OFICINAS,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,155
47687,1970.0,46688.0,VIVIENDA INDIVIDUAL,POLINYÀ DE XÚQUER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,198
47172,2008.0,46117.0,,BÉTERA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,55
6142,1983.0,3003.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,,119
28595,1966.0,3016.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,159
6662,2004.0,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,128
19515,1986.0,3186.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,231
16891,1962.0,46015.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,126
21337,1984.0,3293.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,185
21652,1983.0,3820.0,VIVIENDA/S UNIFAMILIAR,COCENTAINA,ALICANTE,EXISTE,,240
43445,1980.0,3182.0,LOCAL COMERCIAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,104
4486,1968.0,3503.0,VIVIENDA INDIVIDUAL,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,123
16288,1990.0,3188.0,VIVIENDA/S UNIFAMILIAR,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,170
27580,1963.0,46367.0,VIVIENDA/S UNIFAMILIAR,YÁTOVA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,346
627,,3501.0,OFICINAS,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,199
26948,2001.0,46013.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,224
6412,2006.0,3189.0,,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,169
11068,1985.0,46160.0,VIVIENDA/S UNIFAMILIAR,LLÍRIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,226
24306,1964.0,46600.0,VIVIENDA INDIVIDUAL,ALZIRA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,271
28042,2002.0,3300.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,,209
26243,1975.0,46730.0,VIVIENDA INDIVIDUAL,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,181
19072,0,46021.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,78
38712,1920.0,46007.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,226
35376,,46680.0,VIVIENDA INDIVIDUAL,ALGEMESÍ,,,certificacion-energetica-de-edificios-en-valencia.csv,143
17286,1985.0,3183.0,VIVIENDA/S UNIFAMILIAR,TORREVIEJA,ALICANTE,EXISTE,,270
23620,1969.0,3710.0,RESTAURANTE,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,299
23971,2003.0,3560.0,VIVIENDA/S UNIFAMILIAR,,ALICANTE,EXISTE,,300
22014,1977.0,46020.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,105
40724,1970.0,46960.0,VIVIENDA INDIVIDUAL,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,127
12564,2003.0,3177.0,DESCONOCIDO,SAN FULGENCIO,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,295
8789,1970.0,3187.0,VIVIENDA/S UNIFAMILIAR,MONTESINOS (LOS),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,195
40029,2001.0,46780.0,VIVIENDA INDIVIDUAL,OLIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,108
17157,2011.0,12006.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,106
19925,,,VIVIENDA INDIVIDUAL,OLIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,122
47647,2006.0,3509.0,VIVIENDA/S UNIFAMILIAR,FINESTRAT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,162
44976,1965.0,46600.0,VIVIENDA INDIVIDUAL,ALZIRA,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,180
13273,1966.0,46021.0,VIVIENDA INDIVIDUAL,VALENCIA,,,certificacion-energetica-de-edificios-en-valencia.csv,143
2071,1975.0,3204.0,,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,130
18654,1900.0,3830.0,VIVIENDA/S UNIFAMILIAR,MURO DE ALCOY,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,326
29666,1978.0,46701.0,VIVIENDA INDIVIDUAL,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,118
44353,1970.0,3560.0,VIVIENDA INDIVIDUAL,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,165
6173,1976.0,46009.0,VIVIENDA INDIVIDUAL,VALENCIA,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,128
47979,1979.0,46400.0,VIVIENDA INDIVIDUAL,CULLERA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,180
12189,1975.0,12530.0,VIVIENDA INDIVIDUAL,BURRIANA,Sin Dato,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,202
10001,1927.0,46005.0,OFICINAS,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,53
10883,1989.0,3560.0,LOCAL COMERCIAL,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,242
42815,1970.0,3300.0,LOCAL COMERCIAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,404
23753,2008.0,3193.0,VIVIENDA/S UNIFAMILIAR,SAN MIGUEL DE SALINAS,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,321
48892,2006.0,3150.0,VIVIENDA INDIVIDUAL,DOLORES,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,195
46703,1977.0,3008.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,141
3301,2009.0,46594.0,VIVIENDA/S UNIFAMILIAR,ALFARA DE LA BARONÍA,VALENCIA,N/A,certificacion-energetica-de-edificios-en-valencia.csv,181
19542,,46010.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,130
19633,1991.0,3710.0,VIVIENDA INDIVIDUAL,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,160
47900,1968.0,46023.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,,316
45986,2005.0,3150.0,VIVIENDA/S UNIFAMILIAR,DOLORES,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,181
20129,1979.0,46920.0,,MISLATA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,105
33001,1976.0,12004.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,112
22929,1970.0,46022.0,OFICINAS,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,135
8494,1987.0,3191.0,VIVIENDA/S UNIFAMILIAR,PILAR DE LA HORADADA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,251
32362,1970.0,3015.0,  VALENCIA  ,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,129
42038,2002.0,46015.0,,VALENCIA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,83
3148,1990.0,3560.0,VIVIENDA/S UNIFAMILIAR,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,158
31079,1978.0,,VIVIENDA INDIVIDUAL,MISLATA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,121
18455,2003.0,46023.0,,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,75
7414,-100,46300.0,VIVIENDA INDIVIDUAL,UTIEL,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,194
24324,2005.0,46900.0,VIVIENDA INDIVIDUAL,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,120
45061,1976.0,3502.0,VIVIENDA INDIVIDUAL,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,198
41312,2007.0,46980.0,VIVIENDA INDIVIDUAL,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,79
33807,1954.0,3570.0,VIVIENDA INDIVIDUAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,178
8106,1940.0,3001.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),ALICANTE/ALACANT,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,161
35940,1968.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,228
39744,1973.0,3501.0,VIVIENDA INDIVIDUAL,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,175
9601,2002.0,3202.0,VIVIENDA/S UNIFAMILIAR,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,194
5850,1977.0,3502.0,VIVIENDA INDIVIDUAL,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,179
16814,1,3610.0,VIVIENDA/S UNIFAMILIAR,PETRER,ALICANTE,NUEVO,certificacion-energetica-de-edificios-en-alicante.csv,57
46472,1965.0,,VIVIENDA INDIVIDUAL,SILLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,132
14041,2003.0,,,PAIPORTA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,90
40818,1953.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,127
7713,,3193.0,VIVIENDA/S UNIFAMILIAR,SAN MIGUEL DE SALINAS,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,190
29937,1966.0,12530.0,VIVIENDA INDIVIDUAL,BURRIANA,CASTELLÓN,EXISTE,,191
49654,1970.0,46340.0,VIVIENDA INDIVIDUAL,REQUENA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,425
40599,1979.0,46014.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,104
15224,1970.0,,VIVIENDA INDIVIDUAL,VALENCIA,  VALENCIA  ,,certificacion-energetica-de-edificios-en-valencia.csv,106
45317,1984.0,3590.0,VIVIENDA INDIVIDUAL,ALTEA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,227
26704,1980.0,12540.0,VIVIENDA INDIVIDUAL,VILLARREAL/VILA-REAL,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,118
17293,2002.0,,VIVIENDA/S UNIFAMILIAR,ORBA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,193
19234,2005.0,3189.0,VIVIENDA INDIVIDUAL,VALÈNCIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,170
11436,2002.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,49
18543,1975.0,3570.0,VIVIENDA INDIVIDUAL,VILLAJOYOSA/VILA JOIOSA (LA),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,163
18346,1971.0,3700.0,VIVIENDA/S UNIFAMILIAR,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,150
22065,1985.0,46529.0,VIVIENDA/S UNIFAMILIAR,CANET D'EN BERENGUER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,188
1998,1991.0,3130.0,VIVIENDA INDIVIDUAL,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,126
32436,2003.0,3189.0,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,358
39764,1965.0,3160.0,VIVIENDA INDIVIDUAL,ALMORADÍ,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,147
47314,2004.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,133
9117,2005.0,3181.0,,TORREVIEJA,,EXISTE,,238
36453,1991.0,3182.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,137
22058,1976.0,3590.0,VIVIENDA INDIVIDUAL,ALTEA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,160
40986,2005.0,,VIVIENDA/S UNIFAMILIAR,MONFORTE DEL CID,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,212
4288,1968.0,3011.0,VIVIENDA INDIVIDUAL,----,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,261
1436,2007.0,3009.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,81
49798,2000.0,46529.0,VIVIENDA INDIVIDUAL,CANET D'EN BERENGUER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,198
5005,2000.0,3710.0,VIVIENDA INDIVIDUAL,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,132
26471,,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,39
37820,1999.0,46110.0,VIVIENDA INDIVIDUAL,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,145
29123,1968.0,46900.0,VIVIENDA INDIVIDUAL,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,152
39389,2002.0,46460.0,VIVIENDA INDIVIDUAL,SILLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,160
15471,1960.0,3012.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,265
26148,2001.0,3016.0,OFICINAS,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,106
21330,1971.0,46016.0,VIVIENDA INDIVIDUAL,TAVERNES BLANQUES,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,180
33869,1920.0,3801.0,VIVIENDA INDIVIDUAL,ALCOY/ALCOI,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,176
23536,1990.0,3760.0,LOCAL COMERCIAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,289
41567,1975.0,3820.0,VIVIENDA INDIVIDUAL,COCENTAINA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,210
41499,1970.0,12004.0,VIVIENDA/S UNIFAMILIAR,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,216
34993,1969.0,3660.0,VIVIENDA INDIVIDUAL,NOVELDA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,163
985,1998.0,3189.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,253
132,,46021.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,258
42171,1500,3013.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,188
8523,1965.0,46022.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,197
24701,1980.0,46900.0,VIVIENDA/S UNIFAMILIAR,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,242
13238,2007.0,12006.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,92
3845,1960.0,3294.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,260
6089,1976.0,46022.0,VIVIENDA INDIVIDUAL,VALENCIA,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,118
21755,1978.0,3530.0,VIVIENDA/S UNIFAMILIAR,NUCIA (LA),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,362
25124,1998.0,3726.0,VIVIENDA/S UNIFAMILIAR,BENITACHELL/POBLE NOU DE BENITATXELL (EL),ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,201
468,2005.0,3560.0,VIVIENDA/S UNIFAMILIAR,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,217
24932,1500,46014.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,DESCONOCIDO,certificacion-energetica-de-edificios-en-valencia.csv,122
23028,1973.0,46160.0,VIVIENDA/S UNIFAMILIAR,LLÍRIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,478
31961,1970.0,3011.0,VIVIENDA/S UNIFAMILIAR,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,121
35253,1988.0,3184.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,111
23787,1988.0,3003.0,LOCAL COMERCIAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,258
46372,2007.0,12500.0,VIVIENDA INDIVIDUAL,VINARÒS,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,173
16734,2010.0,46022.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,72
15490,1953.0,46006.0,,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,128
38686,1960.0,46011.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,154
24934,1974.0,3204.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,???,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,136
11958,2000.0,3610.0,VIVIENDA INDIVIDUAL,PETRER,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,194
47973,1966.0,46702.0,VIVIENDA INDIVIDUAL,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,257
40887,1972.0,46025.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,39
18408,2006.0,3530.0,VIVIENDA/S UNIFAMILIAR,NUCIA (LA),ALICANTE,EXISTE,,247
44075,2004.0,3015.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,122
27630,1999.0,3189.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,219
25283,1981.0,,LOCAL COMERCIAL,MASSAMAGRELL,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,146
31491,1987.0,46980.0,LOCAL COMERCIAL,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,190
23941,1972.0,46950.0,VIVIENDA INDIVIDUAL,XIRIVELLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,118
39655,1930.0,46002.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,148
13588,2004.0,46001.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,111
21710,2006.0,46470.0,VIVIENDA INDIVIDUAL,MASSANASSA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,171
45529,1969.0,46910.0,VIVIENDA INDIVIDUAL,BENETÚSSER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,273
10787,1994.0,46026.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,211
48071,1972.0,,  VALENCIA  ,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,118
1494,1971.0,12004.0,VIVIENDA/S UNIFAMILIAR,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,271
21158,2002.0,3189.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,296
28492,2009.0,46010.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,73
40998,2005.0,3008.0,VIVIENDA INDIVIDUAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,119
3639,1964.0,12530.0,VIVIENDA INDIVIDUAL,BURRIANA,,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,158
13336,1976.0,46035.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,126
9123,1988.0,12579.0,VIVIENDA INDIVIDUAL,ALCALÀ DE XIVERT,CASTELLÓN,EXISTE,,128
29647,1900.0,46716.0,VIVIENDA/S UNIFAMILIAR,RAFELCOFER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,122
